pc_time,ms,time_s,current_a,thrust_g,raw_line
2026-03-27T16:46:13,197026,197.026,0.685,,"197026,1896,1.528,0.685,-373142,NA"
2026-03-27T16:46:13,197166,197.166,0.682,,"197166,1896,1.528,0.682,-373237,NA"
2026-03-27T16:46:13,197266,197.266,0.68,,"197266,1895,1.528,0.680,-373078,NA"
2026-03-27T16:46:13,197366,197.366,0.678,,"197366,1895,1.528,0.678,-373007,NA"
2026-03-27T16:46:13,197466,197.466,0.681,,"197466,1895,1.528,0.681,-373276,NA"
2026-03-27T16:46:14,197606,197.606,0.683,,"197606,1896,1.528,0.683,-373144,NA"
2026-03-27T16:46:14,197726,197.726,0.682,,"197726,1896,1.528,0.682,-373193,NA"
2026-03-27T16:46:14,197826,197.826,0.68,,"197826,1895,1.528,0.680,-373083,NA"
2026-03-27T16:46:14,197946,197.946,0.68,,"197946,1895,1.528,0.680,-373073,NA"
2026-03-27T16:46:14,198086,198.086,0.684,,"198086,1896,1.528,0.684,-373107,NA"
2026-03-27T16:46:14,198186,198.186,0.69,,"198186,1896,1.528,0.690,-373078,NA"
2026-03-27T16:46:14,198286,198.286,0.692,,"198286,1896,1.528,0.692,-373049,NA"
2026-03-27T16:46:14,198386,198.386,0.695,,"198386,1896,1.528,0.695,-373035,NA"
2026-03-27T16:46:14,198506,198.506,0.693,,"198506,1896,1.528,0.693,-373278,NA"
2026-03-27T16:46:15,198646,198.646,0.693,,"198646,1896,1.528,0.693,-373321,NA"
2026-03-27T16:46:15,198746,198.746,0.695,,"198746,1896,1.529,0.695,-373227,NA"
2026-03-27T16:46:15,198846,198.846,0.694,,"198846,1896,1.528,0.694,-373288,NA"
2026-03-27T16:46:15,198946,198.946,0.694,,"198946,1896,1.528,0.694,-373286,NA"
2026-03-27T16:46:15,199066,199.066,0.692,,"199066,1896,1.528,0.692,-373077,NA"
2026-03-27T16:46:15,199206,199.206,0.693,,"199206,1896,1.528,0.693,-372825,NA"
2026-03-27T16:46:15,199306,199.306,0.693,,"199306,1896,1.528,0.693,-372788,NA"
2026-03-27T16:46:15,199406,199.406,0.693,,"199406,1896,1.528,0.693,-372878,NA"
2026-03-27T16:46:15,199506,199.506,0.691,,"199506,1896,1.528,0.691,-373111,NA"
2026-03-27T16:46:16,199646,199.646,0.69,,"199646,1896,1.528,0.690,-373425,NA"
2026-03-27T16:46:16,199766,199.766,0.693,,"199766,1896,1.528,0.693,-373699,NA"
2026-03-27T16:46:16,199866,199.866,0.691,,"199866,1896,1.528,0.691,-373872,NA"
2026-03-27T16:46:16,199986,199.986,0.692,,"199986,1896,1.528,0.692,-373945,NA"
2026-03-27T16:46:16,200126,200.126,0.694,,"200126,1896,1.528,0.694,-373892,NA"
2026-03-27T16:46:16,200226,200.226,0.694,,"200226,1896,1.528,0.694,-373942,NA"
2026-03-27T16:46:16,200326,200.326,0.694,,"200326,1896,1.528,0.694,-372688,NA"
2026-03-27T16:46:16,200426,200.426,0.694,,"200426,1896,1.528,0.694,-369676,NA"
2026-03-27T16:46:17,200546,200.546,0.694,,"200546,1896,1.528,0.694,-371307,NA"
2026-03-27T16:46:17,200686,200.686,0.692,,"200686,1896,1.528,0.692,-382340,NA"
2026-03-27T16:46:17,200786,200.786,0.691,,"200786,1896,1.528,0.691,-385848,NA"
2026-03-27T16:46:17,200886,200.886,0.691,,"200886,1896,1.528,0.691,-394190,NA"
2026-03-27T16:46:17,200986,200.986,0.69,,"200986,1896,1.528,0.690,-399688,NA"
2026-03-27T16:46:17,201106,201.106,0.689,,"201106,1896,1.528,0.689,-393725,NA"
2026-03-27T16:46:17,201246,201.246,0.689,,"201246,1896,1.528,0.689,-386772,NA"
2026-03-27T16:46:17,201346,201.346,0.692,,"201346,1896,1.528,0.692,-377191,NA"
2026-03-27T16:46:17,201446,201.446,0.692,,"201446,1896,1.528,0.692,-357619,NA"
2026-03-27T16:46:18,201546,201.546,0.693,,"201546,1896,1.528,0.693,-367045,NA"
2026-03-27T16:46:18,201686,201.686,0.693,,"201686,1896,1.528,0.693,-393837,NA"
2026-03-27T16:46:18,201806,201.806,0.694,,"201806,1896,1.528,0.694,-384803,NA"
2026-03-27T16:46:18,201906,201.906,0.69,,"201906,1896,1.528,0.690,-374853,NA"
2026-03-27T16:46:18,202026,202.026,0.693,,"202026,1896,1.528,0.693,-361656,NA"
2026-03-27T16:46:18,202166,202.166,0.695,,"202166,1896,1.528,0.695,-357740,NA"
2026-03-27T16:46:18,202266,202.266,0.695,,"202266,1896,1.528,0.695,-390746,NA"
2026-03-27T16:46:18,202366,202.366,0.694,,"202366,1896,1.528,0.694,-409348,NA"
2026-03-27T16:46:18,202466,202.466,0.69,,"202466,1896,1.528,0.690,-403729,NA"
2026-03-27T16:46:19,202586,202.586,0.692,,"202586,1896,1.528,0.692,-396683,NA"
2026-03-27T16:46:19,202726,202.726,0.694,,"202726,1896,1.528,0.694,-366162,NA"
2026-03-27T16:46:19,202826,202.826,0.695,,"202826,1896,1.528,0.695,-357934,NA"
2026-03-27T16:46:19,202926,202.926,0.696,,"202926,1896,1.529,0.696,-366396,NA"
2026-03-27T16:46:19,203026,203.026,0.694,,"203026,1896,1.528,0.694,-389924,NA"
2026-03-27T16:46:19,203146,203.146,0.699,,"203146,1896,1.529,0.699,-429217,NA"
2026-03-27T16:46:19,203286,203.286,0.702,,"203286,1897,1.529,0.702,-434461,NA"
2026-03-27T16:46:19,203386,203.386,0.703,,"203386,1897,1.529,0.703,-433391,NA"
2026-03-27T16:46:20,203486,203.486,0.705,,"203486,1897,1.529,0.705,-435621,NA"
2026-03-27T16:46:20,203586,203.586,0.704,,"203586,1897,1.529,0.704,-422219,NA"
2026-03-27T16:46:20,203726,203.726,0.703,,"203726,1897,1.529,0.703,-418298,NA"
2026-03-27T16:46:20,203846,203.846,0.702,,"203846,1897,1.529,0.702,-403618,NA"
2026-03-27T16:46:20,203946,203.946,0.702,,"203946,1897,1.529,0.702,-403750,NA"
2026-03-27T16:46:20,204066,204.066,0.7,,"204066,1896,1.529,0.700,-404684,NA"
2026-03-27T16:46:20,204206,204.206,0.698,,"204206,1896,1.529,0.698,-396561,NA"
2026-03-27T16:46:20,204306,204.306,0.699,,"204306,1896,1.529,0.699,-384372,NA"
2026-03-27T16:46:20,204406,204.406,0.699,,"204406,1896,1.529,0.699,-380115,NA"
2026-03-27T16:46:21,204506,204.506,0.7,,"204506,1896,1.529,0.700,-376546,NA"
2026-03-27T16:46:21,204626,204.626,0.698,,"204626,1896,1.529,0.698,-378824,NA"
2026-03-27T16:46:21,204766,204.766,0.697,,"204766,1896,1.529,0.697,-385160,NA"
2026-03-27T16:46:21,204866,204.866,0.696,,"204866,1896,1.529,0.696,-369334,NA"
2026-03-27T16:46:21,204966,204.966,0.697,,"204966,1896,1.529,0.697,-344967,NA"
2026-03-27T16:46:21,205066,205.066,0.696,,"205066,1896,1.529,0.696,-341554,NA"
2026-03-27T16:46:21,205186,205.186,0.694,,"205186,1896,1.528,0.694,-356407,NA"
2026-03-27T16:46:21,205326,205.326,0.692,,"205326,1896,1.528,0.692,-400753,NA"
2026-03-27T16:46:21,205426,205.426,0.692,,"205426,1896,1.528,0.692,-396306,NA"
2026-03-27T16:46:22,205526,205.526,0.692,,"205526,1896,1.528,0.692,-386145,NA"
2026-03-27T16:46:22,205626,205.626,0.694,,"205626,1896,1.528,0.694,-379424,NA"
